,fr_yn,bldng_us,bldng_archtctr,bldng_cnt,bldng_ar,ttl_ar,lnd_ar,ttl_grnd_flr,ttl_dwn_flr,bldng_us_clssfctn,tmprtr,wnd_spd,wnd_drctn,hmdt,jmk,rgnl_ar_nm,lnd_us_sttn_nm,fr_sttn_dstnc,bldng_ar_prc,fr_wthr_fclt_dstnc,fr_mn_cnt,mlt_us_yn,cctv_dstnc,fr_wthr_fclt_in_100m,cctv_in_100m,tbc_rtl_str_dstnc,sft_emrgnc_bll_dstnc,ahsm_dstnc,no_tbc_zn_dstnc,bldng_cnt_in_50m,dt_of_fr_hr,dt_of_fr_mth,화재시점나이,한채당가용면적,면적대비예상채수,예상채수초과,한채당평균지상층수,한채당평균지하층수,예상평균층당면적,season,계절평균온도차,반대풍향여부,측면도로크기,차량통행가능여부
11819,1,3,5,2,172.0,208.0,1403.2,3.0,0.0,5,12.0,1.6,90.0,31.0,2,15,22,919,2935185.0,53,210.0,0,51,1,1,270,275,24420,24,7,13,2,4.0,701.6,8.158139534883722,0,1.5,0.0,69.33333333333333,1,9.328833267638943,0,3,1
11820,1,10,6,1,228.5,763.85,386.1,4.0,0.0,6,3.7,4.2,290.0,29.0,2,15,21,2791,824017.0,102,210.0,0,33,0,3,27,468,22998,3,1,14,1,9.0,386.1,1.689715536105033,0,4.0,0.0,190.9625,1,1.028833267638944,1,3,1
11821,0,10,2,2,50.555,147.975,87.0,3.0,0.0,5,1.0,1.5,320.0,47.0,2,15,21,535,606208.0,29,210.0,0,125,1,0,403,748,25320,22,11,2,1,18.0,43.5,1.720898031846504,1,1.5,0.0,49.324999999999996,1,-1.6711667323610562,1,4,0
11822,0,9,6,2,393.14,768.8,744.0,2.0,0.0,5,13.3,1.6,340.0,60.0,2,15,23,606,847458.0,92,210.0,0,189,0,0,333,763,25316,67,10,14,11,33.0,372.0,1.892455613776263,1,1.0,0.0,384.4,0,-2.116313269493844,1,2,1
11823,1,0,6,10,4263.7285,41112.7474,67841.6,82.0,1.0,6,28.3,2.8,160.0,61.0,2,17,12,787,1441259.0,57,161.0,0,80,1,5,335,1563,16571,70,2,13,7,12.0,6784.160000000001,15.911332065350784,0,8.2,0.1,495.3343060240964,3,3.562560033409895,0,0,1
11824,0,3,6,3,132.56,198.14,666.0,2.0,0.0,6,15.0,3.1,110.0,49.0,2,1,5,9953,756135.0,253,210.0,0,1104,0,0,1588,2626,15746,92,0,2,5,11.0,222.0,5.024140012070006,0,0.6666666666666666,0.0,99.07,2,1.1067369967283174,0,2,1
11825,0,1,6,2,333.4,520.38,2076.0,6.0,0.0,5,21.6,1.2,270.0,97.0,2,1,5,9625,546544.0,2411,85.0,0,1296,0,0,5284,9903,1045,3048,0,23,8,21.0,1038.0,6.226754649070187,0,3.0,0.0,86.73,3,-3.1374399665901045,1,2,1
11826,0,3,3,3,137.72,105.56,270.0,3.0,0.0,6,9.5,3.4,320.0,19.0,2,1,5,2190,202728.0,88,85.0,0,941,0,0,3162,13258,2191,1973,0,16,3,12.0,90.0,1.9604995643334302,1,1.0,0.0,35.18666666666667,2,-4.393263003271683,1,2,1
11827,0,0,6,2,501.9676,1629.7928,2071.0,4.0,0.0,6,4.3,0.7,270.0,61.0,2,13,5,2346,1160858.0,371,164.0,0,91,0,0,1247,36009,498,5948,0,7,3,7.0,1035.5,4.125764292356718,0,2.0,0.0,407.4482,2,-9.593263003271684,1,3,1
11828,0,10,6,6,114.71,186.57,895.0,2.0,0.0,5,8.1,1.0,290.0,84.0,2,1,23,3774,852215.0,728,164.0,0,1364,0,0,1750,37348,498,7810,0,5,11,19.0,149.16666666666666,7.802284020573621,0,0.3333333333333333,0.0,93.285,0,-7.316313269493845,1,3,0
11829,1,9,6,1,173.43,792.24,291.6,4.0,1.0,5,24.2,1.3,200.0,41.0,2,10,11,308,394081.0,102,164.0,0,43,0,1,482,28621,308,4989,33,16,10,19.0,291.6,1.6813700051894136,0,4.0,1.0,158.448,0,8.783686730506155,0,3,1
11830,0,9,6,2,208.85,313.85,448.0,2.0,0.0,5,17.1,0.1,0.0,71.0,2,15,11,1607,1133333.0,281,109.0,0,159,0,0,406,76969,363,268,0,9,5,8.0,224.0,2.145080201101269,0,1.0,0.0,156.925,2,3.206736996728319,1,4,1
11831,0,10,6,1,234.53,655.49,397.0,3.0,0.0,5,4.6,0.9,250.0,99.0,1,15,23,1327,984409.0,77,164.0,0,120,1,0,333,27940,274,4290,17,6,12,3.0,397.0,1.692747196520701,0,3.0,0.0,218.49666666666667,1,1.9288332676389435,1,3,1
11832,0,0,6,1,168.21,741.75,210.5,5.0,0.0,6,6.7,0.5,270.0,74.0,2,10,14,304,746669.0,7219,176.0,0,83,0,0,75,10547,301,47,18,0,12,15.0,210.5,1.2514119255692289,0,5.0,0.0,148.35,1,4.0288332676389444,1,2,1
11833,0,3,0,1,47.88,47.88,655.0,1.0,0.0,5,22.3,0.5,50.0,85.0,2,18,5,2947,1142439.0,8702,176.0,0,118,0,0,604,11943,729,869,0,3,9,28.0,655.0,13.68003341687552,0,1.0,0.0,47.88,0,6.883686730506156,1,2,1
11834,0,9,1,1,167.1,167.1,247.9,1.0,0.0,6,1.1,1.0,140.0,56.0,2,10,23,811,405602.0,9945,176.0,0,29,0,1,152,14120,192,446,24,1,1,62.0,247.9,1.483542788749252,0,1.0,0.0,167.1,1,-1.571166732361056,0,2,1
11835,0,0,6,2,120.78,329.91,236.8,3.0,1.0,6,9.2,1.8,360.0,61.0,2,15,19,2100,619544.0,8724,176.0,0,41,0,2,220,12588,203,462,2,5,11,24.0,118.4,1.9605895015731083,1,1.5,0.5,82.4775,0,-6.216313269493845,1,3,1
11836,0,3,5,1,97.49,97.49,197.4,1.0,0.0,6,1.4,2.2,160.0,7.0,2,15,20,1120,1714192.0,7734,176.0,0,75,0,2,28,9445,313,92,0,16,12,13.0,197.4,2.0248230587752594,0,1.0,0.0,97.49,1,-1.2711667323610563,0,3,1
11837,0,3,5,1,92.29,92.29,514.0,1.0,0.0,6,13.9,3.1,160.0,91.0,2,7,17,5975,838661.0,8024,176.0,0,2566,0,0,5096,17204,3446,3446,1,20,4,-1.0,514.0,5.569400801820349,0,1.0,0.0,92.29,2,0.0067369967283177346,0,1,1
11838,0,3,6,1,125.43,368.37,210.0,4.0,0.0,6,6.6,0.4,0.0,62.0,2,15,5,1492,895411.0,1966,176.0,0,69,0,1,283,2504,792,107,2,0,3,0.0,210.0,1.6742406122937095,0,4.0,0.0,92.0925,2,-7.293263003271683,1,2,1
11839,0,9,2,1,0.02,153.78,134.8,2.0,0.0,5,11.5,1.9,70.0,25.0,2,13,5,1397,641403.0,7820,176.0,0,35,0,2,541,10099,630,137,5,16,2,27.0,134.8,6740.0,0,2.0,0.0,76.89,1,8.828833267638943,1,2,0
11840,0,10,2,8,165.78,264.8,330.0,2.0,0.0,5,10.2,0.0,0.0,88.0,2,0,5,2591,440162.0,8556,176.0,0,375,0,0,655,10770,1150,848,0,5,11,18.0,41.25,1.9905899384726746,1,0.25,0.0,132.4,0,-5.216313269493845,1,2,0
11841,0,3,2,1,0.02,147.29,137.6,2.0,0.0,6,34.4,3.2,160.0,67.0,2,15,11,894,774851.0,7965,176.0,0,131,0,0,198,10570,823,219,1,14,8,33.0,137.6,6880.0,0,2.0,0.0,73.645,3,9.662560033409893,0,2,1
11842,0,3,2,1,0.02,0.0,132.7,2.0,0.0,6,19.7,0.4,0.0,62.0,2,15,5,1926,658615.0,7086,176.0,0,60,0,4,132,9249,184,122,5,0,9,30.0,132.7,6634.999999999999,0,2.0,0.0,0.0,0,4.283686730506155,1,3,1
11843,0,3,6,1,114.84,359.54,192.7,4.0,0.0,6,11.3,3.8,140.0,86.0,2,15,5,780,788771.0,57,210.0,0,74,1,2,121,444,24198,74,0,17,3,4.0,192.7,1.6779867641936606,0,4.0,0.0,89.885,2,-2.593263003271682,0,3,1
11844,0,9,6,1,124.37,238.42,252.6,2.0,0.0,6,31.8,1.9,140.0,66.0,2,14,23,1791,1332749.0,5344,176.0,0,92,0,0,144,7903,420,264,17,11,8,17.0,252.6,2.031036423574817,0,2.0,0.0,119.21,3,7.062560033409895,0,4,0
11845,0,9,6,2,116.6,328.95,207.8,3.0,0.0,5,23.6,0.0,0.0,94.0,2,15,23,1397,1010797.0,57,194.0,0,24,1,1,742,35964,123,56,0,4,7,20.0,103.9,1.7821612349914238,1,1.5,0.0,109.64999999999999,3,-1.1374399665901045,1,4,0
11846,0,1,6,2,113.05,182.8,234.0,2.0,0.0,2,22.2,0.1,0.0,89.0,2,11,5,5338,190372.0,1202,194.0,0,803,0,0,1879,37531,110,88,1,3,7,21.0,117.0,2.0698805838124725,0,1.0,0.0,91.4,3,-2.5374399665901066,1,2,0
11847,1,10,6,1,272.74,960.96,456.4,4.0,0.0,6,32.8,2.5,250.0,33.0,2,15,5,3238,1181978.0,45,194.0,0,18,1,1,935,36484,175,43,0,15,8,-1.0,456.4,1.6733885751998239,0,4.0,0.0,240.24,3,8.062560033409891,1,2,0
11848,0,10,5,1,140.55,275.3,273.0,2.0,0.0,5,26.6,2.5,250.0,23.0,2,19,23,658,939453.0,122,106.0,0,45,0,6,326,48801,16318,17,24,15,4,7.0,273.0,1.9423692636072571,0,2.0,0.0,137.65,2,12.706736996728319,1,4,1
11849,1,10,6,1,272.74,960.96,456.4,4.0,0.0,6,12.9,0.9,20.0,81.0,2,15,5,3238,1181978.0,45,194.0,0,18,1,1,935,36484,175,43,0,9,11,-1.0,456.4,1.6733885751998239,0,4.0,0.0,240.24,0,-2.5163132694938444,1,2,0
11850,0,0,6,1,203.56,659.92,499.6,4.0,0.0,6,10.2,2.2,50.0,90.0,2,15,4,539,895082.0,58,194.0,0,53,2,1,95,38348,544,88,28,19,4,23.0,499.6,2.454313224602083,0,4.0,0.0,164.98,2,-3.6932630032716833,1,2,1
11851,0,3,2,1,115.0,196.37,201.8,2.0,0.0,6,12.3,1.7,230.0,29.0,2,18,5,1425,662016.0,104,194.0,0,42,0,2,731,36155,255,48,0,16,3,31.0,201.8,1.7547826086956522,0,2.0,0.0,98.185,2,-1.593263003271682,0,2,0
11852,1,10,6,2,97.6,281.22,163.7,3.0,0.0,5,18.1,1.6,250.0,88.0,2,15,23,1739,740821.0,107,194.0,0,84,0,0,690,33487,312,22,16,11,5,23.0,81.85,1.6772540983606556,1,1.5,0.0,93.74000000000001,2,4.206736996728319,1,4,0
11853,1,3,6,1,236.25,816.41,307.6,5.0,0.0,6,23.5,1.3,50.0,32.0,2,10,10,276,977289.0,43,194.0,0,116,1,0,186,40690,265,26,0,16,10,-1.0,307.6,1.302010582010582,0,5.0,0.0,163.28199999999998,0,8.083686730506155,1,3,0
11854,0,3,6,1,102.3,183.78,188.0,2.0,0.0,6,9.8,0.3,0.0,72.0,2,1,5,15001,222005.0,1327,106.0,0,1331,0,0,1922,42580,26119,407,0,6,5,14.0,188.0,1.8377321603128056,0,2.0,0.0,91.89,2,-4.093263003271682,1,2,1
11855,0,4,5,3,146.25,146.25,510.0,1.0,0.0,3,20.4,0.1,0.0,92.0,1,1,5,12935,245098.0,5040,121.0,0,1488,0,0,10001,61304,7741,1648,0,2,7,21.0,170.0,3.4871794871794872,0,0.3333333333333333,0.0,146.25,3,-4.337439966590107,1,1,1
11856,1,4,5,7,165.56,165.56,660.0,2.0,0.0,6,23.0,1.2,70.0,72.0,2,8,5,2371,407071.0,509,106.0,0,418,0,0,932,49176,14527,375,0,16,6,13.0,94.28571428571429,3.986470161874849,1,0.2857142857142857,0.0,82.78,3,-1.737439966590106,1,2,1
11857,0,3,1,5,154.32,154.32,509.0,1.0,0.0,6,3.4,2.4,290.0,37.0,2,7,5,12189,436866.0,381,106.0,0,1067,0,0,5696,44832,9035,87,21,16,12,82.0,101.8,3.2983411093831,1,0.2,0.0,154.32,1,0.7288332676389437,1,2,1
11858,0,3,3,2,156.24,185.4,836.0,2.0,0.0,6,7.6,0.7,250.0,75.0,2,7,5,7458,722796.0,267,106.0,0,1414,0,0,3271,46791,23162,352,1,4,3,9.0,418.0,5.350742447516641,0,1.0,0.0,92.7,2,-6.293263003271683,1,2,1
11859,0,3,2,1,86.65,86.65,175.0,1.0,0.0,6,22.8,2.7,270.0,72.0,2,1,5,8796,348529.0,339,106.0,0,544,0,0,7549,56394,12357,292,1,16,10,20.0,175.0,2.019619157530294,0,1.0,0.0,86.65,0,7.383686730506156,1,2,1
11860,0,3,6,1,170.62,277.26,859.0,3.0,0.0,6,21.5,1.3,20.0,71.0,2,11,23,1482,1043478.0,255,161.0,0,187,0,0,573,2253,17258,71,14,23,9,5.0,859.0,5.034579767905287,0,3.0,0.0,92.42,0,6.083686730506155,1,2,1
11861,0,3,2,3,134.76,158.22,490.0,2.0,0.0,6,2.4,4.1,290.0,47.0,2,1,5,9510,243396.0,2525,111.0,0,840,0,0,10033,65763,3681,732,0,7,12,21.0,163.33333333333334,3.6360937963787476,0,0.6666666666666666,0.0,79.11,1,-0.27116673236105626,1,2,1
11862,0,3,5,3,163.8,159.81,619.0,2.0,0.0,6,13.5,0.7,340.0,37.0,2,1,5,6351,444903.0,3113,111.0,0,708,0,0,6440,66968,5127,911,0,10,4,1.0,206.33333333333334,3.778998778998779,0,0.6666666666666666,0.0,79.905,2,-0.3932630032716826,1,2,1
11863,0,0,6,1,421.6,1394.1,838.0,4.0,0.0,6,13.9,2.2,270.0,77.0,2,15,4,1226,611088.0,117,164.0,0,74,0,1,960,27118,1041,3464,4,6,2,21.0,838.0,1.9876660341555976,0,4.0,0.0,348.525,1,11.228833267638944,1,3,1
11864,1,3,5,1,71.86,71.86,1924.0,1.0,0.0,6,-2.1,4.1,320.0,54.0,2,11,5,14631,2824937.0,258,111.0,0,464,0,0,2525,63301,1311,243,6,6,12,3.0,1924.0,26.774283328694683,0,1.0,0.0,71.86,1,-4.771166732361056,1,2,1
11865,0,1,1,1,192.27,191.73,248.0,1.0,0.0,6,20.9,0.9,360.0,51.0,2,1,5,5137,85602.0,3353,121.0,0,952,0,0,6743,44841,13588,1153,0,10,9,58.0,248.0,1.2898528111509855,0,1.0,0.0,191.73,0,5.483686730506154,1,2,1
11866,1,3,5,3,65.1,130.2,331.0,2.0,0.0,6,13.6,2.4,20.0,81.0,2,13,23,1971,1196621.0,50,112.0,0,75,1,1,251,11278,825,426,1,21,10,10.0,110.33333333333333,5.084485407066053,0,0.6666666666666666,0.0,65.1,0,-1.816313269493845,1,4,1
11867,1,10,6,1,127.74,232.08,165.0,2.0,0.0,5,4.1,4.2,250.0,50.0,2,10,23,1336,1370519.0,10,112.0,0,78,1,1,269,11906,252,226,4,12,2,17.0,165.0,1.2916862376702678,0,2.0,0.0,116.04,1,1.4288332676389435,1,4,1
11868,0,3,3,3,258.49,258.49,495.0,1.0,0.0,2,24.7,3.2,360.0,54.0,2,4,5,9857,180902.0,192,112.0,0,1546,0,0,4817,23466,4273,4964,0,10,5,13.0,165.0,1.9149676970095555,1,0.3333333333333333,0.0,258.49,2,10.806736996728317,1,2,0
11869,1,10,6,1,129.58,190.85,443.0,2.0,0.0,5,4.1,3.5,360.0,27.0,2,1,23,8940,641283.0,331,112.0,0,597,0,0,870,16668,3766,1487,0,9,2,16.0,443.0,3.418737459484488,0,2.0,0.0,95.425,1,1.4288332676389435,1,3,1
11870,0,4,5,4,352.48,350.48,925.0,1.0,0.0,3,26.1,0.2,0.0,76.0,3,7,7,4591,83460.0,2553,108.0,0,1887,0,0,6072,81803,2550,616,0,8,8,20.0,231.25,2.6242623694961416,1,0.25,0.0,350.48,3,1.3625600334098955,1,2,1
11871,0,9,6,1,96.47,220.17,145.0,3.0,0.0,5,3.4,1.8,20.0,33.0,2,10,23,126,1086790.0,103,161.0,0,82,0,4,52,462,20633,1,47,19,1,37.0,145.0,1.5030579454752773,0,3.0,0.0,73.39,1,0.7288332676389437,1,3,0
11872,0,10,6,1,226.46,617.86,384.0,3.0,0.0,5,12.9,1.0,340.0,97.0,2,15,23,1532,692042.0,3,161.0,0,134,4,0,74,656,20933,2,25,1,11,16.0,384.0,1.695663693367482,0,3.0,0.0,205.95333333333335,0,-2.5163132694938444,1,4,1
11873,1,9,2,2,71.86,122.27,188.0,2.0,0.0,5,13.7,0.2,0.0,90.0,2,15,5,1322,583954.0,92,161.0,0,24,0,8,220,277,19983,127,1,22,11,39.0,94.0,2.6161981630949067,0,1.0,0.0,61.135,0,-1.7163132694938454,1,2,1
11874,1,10,6,1,126.0,595.86,218.0,4.0,1.0,5,8.0,3.6,20.0,24.0,2,15,11,1343,735146.0,154,161.0,0,62,0,14,15,235,20089,13,20,13,11,20.0,218.0,1.7301587301587302,0,4.0,1.0,119.172,0,-7.416313269493845,1,4,1
11875,0,3,2,1,118.53,465.73,200.9,4.0,0.0,6,21.0,0.4,0.0,86.0,2,10,11,1411,493434.0,37,161.0,0,54,2,7,228,530,21244,3,26,0,9,23.0,200.9,1.6949295536994855,0,4.0,0.0,116.4325,0,5.583686730506155,1,3,1
11876,0,10,6,1,79.62,145.2,251.0,2.0,0.0,5,22.6,6.1,340.0,100.0,2,13,5,6359,468661.0,223,161.0,0,165,0,0,1115,3891,22070,6,0,21,7,24.0,251.0,3.152474252700326,0,2.0,0.0,72.6,3,-2.1374399665901045,1,3,1
11877,1,3,6,1,90.68,229.06,185.0,3.0,0.0,6,17.9,5.3,180.0,81.0,2,1,5,6074,621577.0,88,161.0,0,322,0,0,185,3683,25665,109,20,19,5,5.0,185.0,2.040141155712395,0,3.0,0.0,76.35333333333334,2,4.006736996728316,0,3,1
11878,0,3,6,1,126.3,185.12,393.0,2.0,0.0,6,16.2,1.2,360.0,82.0,2,15,5,4942,1139801.0,207,161.0,0,271,0,0,57,3769,14506,76,7,23,10,4.0,393.0,3.111638954869359,0,2.0,0.0,92.56,0,0.7836867305061546,1,2,1
11879,1,4,2,4,224.65,216.45,1980.0,3.0,0.0,2,2.0,0.3,0.0,64.0,2,4,5,13555,297990.0,1334,174.0,0,616,0,0,6357,36293,39414,1288,0,18,12,17.0,495.0,8.813710215891387,0,0.75,0.0,72.14999999999999,1,-0.6711667323610562,1,2,0
11880,0,3,6,1,188.9,454.58,233.7,4.0,0.0,6,4.1,0.6,360.0,76.0,2,15,5,2525,806332.0,70,174.0,0,49,2,2,170,26078,22398,570,13,23,3,5.0,233.7,1.2371625198517733,0,4.0,0.0,113.645,2,-9.793263003271683,1,2,0
11881,0,5,6,1,186.32,408.87,436.6,1.0,1.0,4,6.5,3.7,70.0,71.0,2,15,19,631,857343.0,146,205.0,0,86,0,0,491,20685,37841,28,0,8,12,21.0,436.6,2.3432803778445686,0,1.0,1.0,204.435,1,3.828833267638944,1,3,0
11882,0,3,6,1,164.63,537.82,348.3,4.0,0.0,6,6.5,1.1,90.0,89.0,2,15,5,2717,1123445.0,62,205.0,0,91,1,0,136,13085,31829,44,3,23,11,1.0,348.3,2.1156532831197232,0,4.0,0.0,134.455,0,-8.916313269493845,0,3,1
11883,0,3,6,1,247.35,987.61,447.9,4.0,1.0,6,-1.4,0.9,160.0,37.0,2,15,23,907,656286.0,77,205.0,0,30,1,2,187,20960,37685,50,3,6,12,8.0,447.9,1.810794420861128,0,4.0,1.0,197.522,1,-4.071166732361056,0,4,1
11884,0,3,6,1,182.16,498.8,306.2,4.0,0.0,6,8.4,5.0,70.0,58.0,2,15,20,2021,894055.0,190,205.0,0,48,0,1,353,36173,52255,63,1,13,1,0.0,306.2,1.6809398331137462,0,4.0,0.0,124.7,1,5.728833267638944,1,3,0
11885,0,3,6,1,118.525,418.415,201.3,4.0,0.0,6,24.0,4.6,50.0,87.0,2,15,23,1992,553518.0,188,205.0,0,73,0,1,393,36177,52285,4,3,16,8,22.0,201.3,1.6983758700696057,0,4.0,0.0,104.60375,3,-0.7374399665901059,1,3,1
11886,1,5,6,1,238.37,1011.32,403.8,4.0,1.0,4,24.2,2.9,230.0,98.0,2,10,11,951,668245.0,67,205.0,0,122,1,0,145,19168,36574,12,0,8,10,20.0,403.8,1.69400511809372,0,4.0,1.0,202.264,0,8.783686730506155,0,3,1
11887,0,10,6,7,507.18,1615.81,1030.7,4.0,0.0,5,27.7,1.9,200.0,71.0,2,10,20,1453,1022253.0,94,139.0,0,53,0,3,83,128,11147,69,0,11,8,-1.0,147.24285714285716,2.0322173587286567,1,0.5714285714285714,0.0,403.9525,3,2.9625600334098934,0,2,1
11888,1,1,5,5,1038.6,1038.6,479.0,4.0,0.0,2,11.1,1.5,200.0,66.0,13,1,11,5970,168151.0,382,137.0,0,1245,0,0,4170,27172,8237,533,0,19,10,21.0,95.8,0.4611977662237628,1,0.8,0.0,259.65,0,-4.316313269493845,0,3,0
11889,0,3,5,1,67.68,65.88,182.0,1.0,0.0,6,9.6,1.1,360.0,71.0,2,1,5,4058,643594.0,73,137.0,0,102,1,0,4730,15573,7821,1797,0,16,11,4.0,182.0,2.689125295508274,0,1.0,0.0,65.88,0,-5.816313269493845,1,2,0
11890,0,9,6,1,109.35,328.05,701.8,3.0,0.0,5,22.6,2.5,250.0,15.0,2,11,19,1928,430727.0,657,137.0,0,53,0,1,2862,14183,10396,1140,0,16,3,22.0,701.8,6.417924096936442,0,3.0,0.0,109.35000000000001,2,8.706736996728319,1,3,0
11891,0,10,6,1,207.83,273.86,408.0,2.0,0.0,5,24.5,1.8,360.0,54.0,2,1,23,9445,510587.0,17,137.0,0,74,1,2,1184,24068,10991,2,0,15,8,19.0,408.0,1.9631429533753548,0,2.0,0.0,136.93,3,-0.2374399665901059,1,3,0
11892,1,3,5,12,525.75,1324.17,3278.0,4.0,0.0,6,19.9,3.0,290.0,31.0,2,11,5,8059,637199.0,492,137.0,0,374,0,0,3406,21036,12969,318,0,10,5,0.0,273.1666666666667,6.234902520209225,1,0.3333333333333333,0.0,331.0425,2,6.006736996728316,1,2,1
11893,0,3,1,4,37.36,37.36,357.0,1.0,0.0,6,12.2,2.7,340.0,38.0,2,1,5,17008,227813.0,3163,161.0,0,177,0,0,8657,64,35787,93,0,12,2,78.0,89.25,9.555674518201284,0,0.25,0.0,37.36,1,9.528833267638943,1,2,1
11894,0,3,1,3,314.05,628.1,1054.0,1.0,0.0,6,-3.8,3.0,340.0,37.0,2,15,5,2663,696649.0,96,161.0,0,56,0,3,1768,2068,13359,113,1,18,12,25.0,351.3333333333333,3.356153478745423,0,0.3333333333333333,0.0,628.1,1,-6.4711667323610556,1,3,1
11895,0,10,2,1,90.45,162.48,165.0,2.0,0.0,5,24.0,5.9,200.0,78.0,2,15,5,1704,387740.0,121,210.0,0,41,0,1,212,1143,28181,69,0,16,6,32.0,165.0,1.824212271973466,0,2.0,0.0,81.24,3,-0.7374399665901059,0,2,1
11896,1,10,6,1,96.2,162.23,130.0,2.0,0.0,5,2.2,1.8,270.0,42.0,2,10,11,548,1168442.0,122,210.0,0,88,0,0,840,192,27067,11,2,19,12,12.0,130.0,1.3513513513513513,0,2.0,0.0,81.115,1,-0.471166732361056,1,4,1
11897,0,3,6,1,129.8,370.16,218.3,4.0,0.0,6,10.9,1.3,20.0,29.0,2,15,5,811,789153.0,82,210.0,0,89,1,0,91,417,24186,91,0,11,2,7.0,218.3,1.6818181818181817,0,4.0,0.0,92.54,1,8.228833267638944,1,3,1
11898,0,9,6,1,103.04,182.4,176.0,2.0,0.0,5,8.0,5.0,140.0,24.0,2,15,23,1474,1106576.0,93,210.0,0,38,0,1,497,752,24175,18,1,15,3,20.0,176.0,1.7080745341614907,0,2.0,0.0,91.2,2,-5.893263003271683,0,4,1
11899,0,9,6,1,389.7,988.22,792.0,3.0,0.0,5,3.1,0.6,90.0,68.0,2,10,11,1063,1511817.0,48,210.0,0,41,2,3,134,930,24808,3,16,4,1,29.0,792.0,2.032332563510393,0,3.0,0.0,329.4066666666667,1,0.4288332676389439,0,4,1
11900,1,9,6,1,62.81,125.62,85.0,2.0,0.0,5,5.2,0.8,270.0,75.0,2,1,5,1235,249947.0,225,210.0,0,225,0,0,6999,1654,25776,186,0,2,2,25.0,85.0,1.353287693042509,0,2.0,0.0,62.81,1,2.528833267638944,1,2,1
11901,0,3,6,1,232.02,614.38,427.0,4.0,0.0,6,14.5,3.7,140.0,86.0,2,15,5,2632,801466.0,162,210.0,0,30,0,3,271,2115,26729,37,0,17,4,7.0,427.0,1.8403585897767434,0,4.0,0.0,153.595,2,0.6067369967283174,0,3,1
11902,1,10,6,1,300.86,300.86,569.0,1.0,0.0,5,2.3,0.1,0.0,80.0,2,1,23,5870,1268424.0,16,210.0,0,2200,1,0,4221,141,34786,15,0,3,2,3.0,569.0,1.891245097387489,0,1.0,0.0,300.86,1,-0.37116673236105635,1,3,0
11903,0,3,5,2,118.53,221.91,862.0,4.0,0.0,5,21.7,3.5,110.0,97.0,11,15,11,6412,1639771.0,244,210.0,0,223,0,0,338,2341,32682,10,0,18,9,7.0,431.0,7.272420484265587,0,2.0,0.0,55.4775,0,6.283686730506155,0,3,0
11904,1,3,1,1,298.58,493.22,1168.0,2.0,0.0,6,21.8,0.7,340.0,74.0,2,1,19,3522,811482.0,233,210.0,0,2755,0,0,3615,2296,36042,612,0,8,9,12.0,1168.0,3.9118494205907965,0,2.0,0.0,246.61,0,6.383686730506156,1,2,1
11905,0,3,1,2,83.79,83.79,251.0,1.0,0.0,6,20.6,4.1,360.0,98.0,2,19,5,6782,591262.0,1358,161.0,0,130,0,0,1336,7883,8739,21,2,2,8,70.0,125.5,2.9955841985917173,0,0.5,0.0,83.79,3,-4.1374399665901045,1,4,1
11906,0,3,6,1,195.22,588.72,330.0,4.0,0.0,6,21.0,1.3,50.0,60.0,2,13,5,5350,513876.0,1037,161.0,0,287,0,0,153,9356,7306,98,0,22,9,9.0,330.0,1.6904005737117098,0,4.0,0.0,147.18,0,5.583686730506155,1,2,1
11907,0,3,3,2,31.85,60.2,80.0,2.0,0.0,6,14.0,2.0,360.0,90.0,2,12,19,19702,229236.0,137,161.0,0,650,0,0,1041,13471,16931,107,0,5,11,11.0,40.0,2.511773940345369,0,1.0,0.0,30.1,0,-1.4163132694938447,1,2,1
11908,0,3,2,2,170.88,219.85,366.0,2.0,0.0,6,3.7,4.3,20.0,68.0,1,12,5,22443,428562.0,113,161.0,0,123,0,0,2556,16114,15266,136,0,4,1,21.0,183.0,2.1418539325842696,0,1.0,0.0,109.925,1,1.028833267638944,1,2,1
11909,0,3,1,1,298.58,493.22,1168.0,2.0,0.0,6,23.9,2.7,90.0,61.0,2,1,19,3522,811482.0,233,210.0,0,2755,0,0,3615,2296,36042,612,0,10,6,10.0,1168.0,3.9118494205907965,0,2.0,0.0,246.61,3,-0.8374399665901073,0,2,1
11910,0,9,6,2,233.72,435.44,352.0,4.0,0.0,5,19.2,2.2,70.0,37.0,2,10,23,1327,552251.0,58,85.0,0,90,1,0,245,26400,842,7248,1,15,10,5.0,176.0,1.506075646072223,1,2.0,0.0,108.86,0,3.7836867305061546,1,3,1
11911,0,9,2,1,167.71,324.17,245.0,2.0,0.0,5,6.0,0.1,0.0,93.0,2,10,9,1346,373258.0,64,85.0,0,96,1,0,359,26533,727,7332,15,21,11,21.0,245.0,1.4608550474032556,0,2.0,0.0,162.085,0,-9.416313269493845,1,3,1
11912,0,10,6,1,122.76,360.36,235.0,3.0,0.0,5,27.1,2.8,70.0,85.0,2,10,11,2055,707885.0,31,85.0,0,17,4,4,386,16231,356,4381,0,22,7,16.0,235.0,1.9143043336591723,0,3.0,0.0,120.12,3,2.3625600334098955,1,2,1
11913,0,10,2,2,327.6,618.08,1222.0,6.0,0.0,6,22.3,0.0,0.0,96.0,2,13,23,2581,874850.0,115,85.0,0,61,0,1,655,16759,305,4910,1,22,8,9.0,611.0,3.73015873015873,0,3.0,0.0,103.01333333333334,3,-2.437439966590105,1,2,1
